household_id,variable,value
27537,num_children,0
27540,hh_income,59392
27540,hh_size,5
27540,num_children,3
27541,hh_income,25357
27541,hh_size,1
27541,num_children,0
27544,hh_income,8573
27544,hh_size,1
27544,num_children,0
27550,hh_income,53602
27550,hh_size,1
27550,num_children,0
27555,hh_income,23012
27555,hh_size,1
27555,num_children,0
27561,hh_income,26377
27561,hh_size,2
27561,num_children,0
27562,hh_income,167552
27562,hh_size,5
27562,num_children,2
27568,hh_income,105753
27568,hh_size,3
27568,num_children,1
27572,hh_income,105671
27572,hh_size,3
27572,num_children,0
27593,hh_income,22497
27593,hh_size,2
27593,num_children,0
27600,hh_income,20197
27600,hh_size,2
27600,num_children,1
27603,hh_income,21991
27603,hh_size,1
27603,num_children,0
27605,hh_income,68438
27605,hh_size,2
27605,num_children,0
27607,hh_income,17881
27607,hh_size,1
27607,num_children,0
27611,hh_income,606489
27611,hh_size,3
27611,num_children,1
27622,hh_income,46969
27622,hh_size,2
27622,num_children,0
27626,hh_income,57359
27626,hh_size,2
27626,num_children,0
27633,hh_income,30226
27633,hh_size,1
27633,num_children,0
27638,hh_income,188
27638,hh_size,1
27638,num_children,0
27640,hh_income,289
27640,hh_size,1
27640,num_children,0
27641,hh_income,62165
27641,hh_size,1
27641,num_children,0
27651,hh_income,225400
27651,hh_size,3
27651,num_children,0
27655,hh_income,278272
27655,hh_size,3
27655,num_children,0
27659,hh_income,27327
27659,hh_size,3
27659,num_children,0
27660,hh_income,174157
27660,hh_size,3
27660,num_children,0
27670,hh_income,73100
27670,hh_size,4
27670,num_children,1
27671,hh_income,225256
27671,hh_size,2
27671,num_children,0
27673,hh_income,85667
27673,hh_size,2
27673,num_children,0
27674,hh_income,232028
27674,hh_size,2
27674,num_children,0
27676,hh_income,27700
27676,hh_size,1
27676,num_children,0
27689,hh_income,6137
27689,hh_size,1
27689,num_children,0
27698,hh_income,15696
27698,hh_size,2
27698,num_children,1
27712,hh_income,254
27712,hh_size,1
27712,num_children,0
27723,hh_income,130351
27723,hh_size,7
27723,num_children,5
27734,hh_income,100469
27734,hh_size,2
27734,num_children,0
27739,hh_income,90302
27739,hh_size,1
27739,num_children,0
27740,hh_income,20252
27740,hh_size,1
27740,num_children,0
27743,hh_income,65471
27743,hh_size,3
27743,num_children,0
27745,hh_income,176330
27745,hh_size,4
27745,num_children,2
27748,hh_income,17721
27748,hh_size,2
27748,num_children,0
27770,hh_income,14370
27770,hh_size,1
27770,num_children,0
27777,hh_income,20345
27777,hh_size,2
27777,num_children,0
27779,hh_income,19144
27779,hh_size,1
27779,num_children,0
27781,hh_income,31723
27781,hh_size,2
27781,num_children,0
27790,hh_income,95639
27790,hh_size,5
27790,num_children,3
27798,hh_income,159393
27798,hh_size,2
27798,num_children,0
27808,hh_income,72794
27808,hh_size,2
27808,num_children,0
27814,hh_income,64341
27814,hh_size,2
27814,num_children,0
27830,hh_income,65194
27830,hh_size,2
27830,num_children,0
27840,hh_income,68478
27840,hh_size,3
27840,num_children,0
27841,hh_income,30114
27841,hh_size,1
27841,num_children,0
27842,hh_income,32734
27842,hh_size,2
27842,num_children,0
27844,hh_income,49536
27844,hh_size,2
27844,num_children,0
27845,hh_income,24440
27845,hh_size,4
27845,num_children,0
27846,hh_income,61549
27846,hh_size,2
27846,num_children,0
27847,hh_income,52277
27847,hh_size,2
27847,num_children,0
27861,hh_income,40529
27861,hh_size,6
27861,num_children,3
27863,hh_income,92740
27863,hh_size,5
27863,num_children,3
27877,hh_income,91439
27877,hh_size,3
27877,num_children,0
27879,hh_income,14640
27879,hh_size,1
27879,num_children,0
27882,hh_income,172915
27882,hh_size,2
27882,num_children,0
27886,hh_income,113276
27886,hh_size,4
27886,num_children,2
27893,hh_income,20162
27893,hh_size,1
27893,num_children,0
27904,hh_income,53404
27904,hh_size,3
27904,num_children,1
27920,hh_income,70208
27920,hh_size,2
27920,num_children,0
27931,hh_income,30394
27931,hh_size,2
27931,num_children,0
27933,hh_income,132379
27933,hh_size,2
27933,num_children,0
27935,hh_income,133322
27935,hh_size,5
27935,num_children,3
27941,hh_income,50380
27941,hh_size,7
27941,num_children,3
27949,hh_income,46120
27949,hh_size,1
27949,num_children,0
27953,hh_income,31932
27953,hh_size,2
27953,num_children,0
27954,hh_income,12169
27954,hh_size,1
27954,num_children,0
27962,hh_income,75349
27962,hh_size,2
27962,num_children,0
27964,hh_income,60865
27964,hh_size,2
27964,num_children,0
27975,hh_income,66894
27975,hh_size,2
27975,num_children,0
27977,hh_income,54598
27977,hh_size,6
27977,num_children,2
27978,hh_income,18257
27978,hh_size,1
27978,num_children,0
27979,hh_income,21231
27979,hh_size,4
27979,num_children,2
27991,hh_income,35349
27991,hh_size,2
27991,num_children,0
27996,hh_income,1436
27996,hh_size,1
27996,num_children,0
28004,hh_income,162536
28004,hh_size,1
28004,num_children,0
28006,hh_income,22169
28006,hh_size,1
28006,num_children,0
28010,hh_income,72472
28010,hh_size,2
28010,num_children,0
28015,hh_income,163310
28015,hh_size,4
28015,num_children,2
28017,hh_income,137437
28017,hh_size,3
28017,num_children,1
28022,hh_income,12176
28022,hh_size,1
28022,num_children,0
28024,hh_income,160462
28024,hh_size,2
28024,num_children,0
28026,hh_income,44380
28026,hh_size,2
28026,num_children,0
28034,hh_income,136236
28034,hh_size,1
28034,num_children,0
28035,hh_income,282
28035,hh_size,1
28035,num_children,0
28043,hh_income,72478
28043,hh_size,2
28043,num_children,0
28045,hh_income,110681
28045,hh_size,3
28045,num_children,0
28049,hh_income,185173
28049,hh_size,3
28049,num_children,0
28052,hh_income,69210
28052,hh_size,2
28052,num_children,0
28059,hh_income,100433
28059,hh_size,5
28059,num_children,3
28066,hh_income,61967
28066,hh_size,1
28066,num_children,0
28069,hh_income,31610
28069,hh_size,2
28069,num_children,0
28078,hh_income,201
28078,hh_size,1
28078,num_children,0
28114,hh_income,110797
28114,hh_size,3
28114,num_children,0
28118,hh_income,559096
28118,hh_size,2
28118,num_children,0
28125,hh_income,24079
28125,hh_size,1
28125,num_children,0
28129,hh_income,15112
28129,hh_size,1
28129,num_children,0
28134,hh_income,67218
28134,hh_size,1
28134,num_children,0
28137,hh_income,97604
28137,hh_size,3
28137,num_children,0
28163,hh_income,161394
28163,hh_size,2
28163,num_children,0
28169,hh_income,14412
28169,hh_size,1
28169,num_children,0
28174,hh_income,102229
28174,hh_size,2
28174,num_children,1
28177,hh_income,10085
28177,hh_size,1
28177,num_children,0
28179,hh_income,18662
28179,hh_size,1
28179,num_children,0
28183,hh_income,165756
28183,hh_size,4
28183,num_children,2
28185,hh_income,46485
28185,hh_size,4
28185,num_children,2
28199,hh_income,32251
28199,hh_size,1
28199,num_children,0
28208,hh_income,19131
28208,hh_size,1
28208,num_children,0
28212,hh_income,38191
28212,hh_size,1
28212,num_children,0
28214,hh_income,19707
28214,hh_size,4
28214,num_children,0
28215,hh_income,45295
28215,hh_size,2
28215,num_children,0
28218,hh_income,23515
28218,hh_size,2
28218,num_children,0
28224,hh_income,8247
28224,hh_size,1
28224,num_children,0
28228,hh_income,35156
28228,hh_size,1
28228,num_children,0
28230,hh_income,78881
28230,hh_size,4
28230,num_children,2
28240,hh_income,120
28240,hh_size,1
28240,num_children,0
28241,hh_income,63489
28241,hh_size,6
28241,num_children,4
28247,hh_income,68231
28247,hh_size,3
28247,num_children,0
28251,hh_income,35128
28251,hh_size,1
28251,num_children,0
28258,hh_income,43238
28258,hh_size,1
28258,num_children,0
28275,hh_income,21509
28275,hh_size,2
28275,num_children,0
28288,hh_income,65068
28288,hh_size,2
28288,num_children,0
28291,hh_income,54404
28291,hh_size,3
28291,num_children,1
28302,hh_income,13444
28302,hh_size,1
28302,num_children,0
28307,hh_income,17333
28307,hh_size,4
28307,num_children,1
28317,hh_income,17153
28317,hh_size,1
28317,num_children,0
28325,hh_income,49613
28325,hh_size,3
28325,num_children,0
28326,hh_income,21122
28326,hh_size,1
28326,num_children,0
28335,hh_income,48199
28335,hh_size,1
28335,num_children,0
28339,hh_income,75126
28339,hh_size,1
28339,num_children,0
28341,hh_income,331454
28341,hh_size,2
28341,num_children,0
28343,hh_income,118699
28343,hh_size,2
28343,num_children,0
28347,hh_income,115470
28347,hh_size,5
28347,num_children,3
28348,hh_income,74232
28348,hh_size,4
28348,num_children,3
28350,hh_income,171593
28350,hh_size,2
28350,num_children,0
28353,hh_income,5792
28353,hh_size,3
28353,num_children,2
28354,hh_income,35111
28354,hh_size,1
28354,num_children,0
28357,hh_income,60144
28357,hh_size,1
28357,num_children,0
28361,hh_income,145535
28361,hh_size,2
28361,num_children,0
28362,hh_income,27694
28362,hh_size,2
28362,num_children,0
28376,hh_income,57361
28376,hh_size,2
28376,num_children,0
28379,hh_income,210453
28379,hh_size,2
28379,num_children,0
28381,hh_income,74375
28381,hh_size,1
28381,num_children,0
28383,hh_income,32588
28383,hh_size,2
28383,num_children,0
28397,hh_income,70128
28397,hh_size,1
28397,num_children,0
28399,hh_income,91325
28399,hh_size,4
28399,num_children,2
28401,hh_income,258
28401,hh_size,1
28401,num_children,0
28406,hh_income,103387
28406,hh_size,2
28406,num_children,0
28419,hh_income,256
28419,hh_size,1
28419,num_children,0
28427,hh_income,97243
28427,hh_size,2
28427,num_children,0
28429,hh_income,70788
28429,hh_size,3
28429,num_children,1
28433,hh_income,60107
28433,hh_size,1
28433,num_children,0
28438,hh_income,296421
28438,hh_size,4
28438,num_children,2
28449,hh_income,38493
28449,hh_size,1
28449,num_children,0
28452,hh_income,29521
28452,hh_size,1
28452,num_children,0
28453,hh_income,49213
28453,hh_size,1
28453,num_children,0
28455,hh_income,65255
28455,hh_size,6
28455,num_children,4
28457,hh_income,210397
28457,hh_size,5
28457,num_children,3
28459,hh_income,26612
28459,hh_size,1
28459,num_children,0
28469,hh_income,11333
28469,hh_size,1
28469,num_children,0
28473,hh_income,88423
28473,hh_size,2
28473,num_children,0
28475,hh_income,182491
28475,hh_size,2
28475,num_children,0
28477,hh_income,40449
28477,hh_size,3
28477,num_children,1
28480,hh_income,90509
28480,hh_size,4
28480,num_children,2
28481,hh_income,245204
28481,hh_size,1
28481,num_children,0
28482,hh_income,246445
28482,hh_size,4
28482,num_children,2
28486,hh_income,37050
28486,hh_size,1
28486,num_children,0
28493,hh_income,13257
28493,hh_size,1
28493,num_children,0
28495,hh_income,72630
28495,hh_size,5
28495,num_children,2
28507,hh_income,57243
28507,hh_size,1
28507,num_children,0
28509,hh_income,105513
28509,hh_size,5
28509,num_children,2
28513,hh_income,47693
28513,hh_size,1
28513,num_children,0
28520,hh_income,92632
28520,hh_size,3
28520,num_children,0
28523,hh_income,73473
28523,hh_size,2
28523,num_children,0
28524,hh_income,120479
28524,hh_size,4
28524,num_children,2
28528,hh_income,147
28528,hh_size,1
28528,num_children,0
28530,hh_income,102232
28530,hh_size,2
28530,num_children,0
28532,hh_income,137383
28532,hh_size,3
28532,num_children,0
28534,hh_income,533396
28534,hh_size,2
28534,num_children,0
28548,hh_income,46294
28548,hh_size,1
28548,num_children,0
28554,hh_income,40468
28554,hh_size,2
28554,num_children,0
28556,hh_income,6665
28556,hh_size,1
28556,num_children,0
28558,hh_income,103224
28558,hh_size,2
28558,num_children,0
28560,hh_income,261
28560,hh_size,1
28560,num_children,0
28570,hh_income,84392
28570,hh_size,2
28570,num_children,0
28574,hh_income,43196
28574,hh_size,1
28574,num_children,0
28575,hh_income,142446
28575,hh_size,3
28575,num_children,1
28581,hh_income,86902
28581,hh_size,2
28581,num_children,0
28587,hh_income,191
28587,hh_size,1
28587,num_children,0
28590,hh_income,144023
28590,hh_size,4
28590,num_children,0
28594,hh_income,145355
28594,hh_size,3
28594,num_children,1
28595,hh_income,26071
28595,hh_size,6
28595,num_children,4
28607,hh_income,60386
28607,hh_size,2
28607,num_children,0
28610,hh_income,52562
28610,hh_size,3
28610,num_children,0
28623,hh_income,90363
28623,hh_size,2
28623,num_children,0
28628,hh_income,18183
28628,hh_size,1
28628,num_children,0
28637,hh_income,20175
28637,hh_size,1
28637,num_children,0
28642,hh_income,12635
28642,hh_size,1
28642,num_children,0
28649,hh_income,28203
28649,hh_size,1
28649,num_children,0
28650,hh_income,207475
28650,hh_size,2
28650,num_children,0
28661,hh_income,25481
28661,hh_size,3
28661,num_children,1
28662,hh_income,4524
28662,hh_size,1
28662,num_children,0
28664,hh_income,92568
28664,hh_size,4
28664,num_children,1
28670,hh_income,42458
28670,hh_size,2
28670,num_children,0
28674,hh_income,11353
28674,hh_size,1
28674,num_children,0
28685,hh_income,67283
28685,hh_size,1
28685,num_children,0
28688,hh_income,86009
28688,hh_size,3
28688,num_children,0
28691,hh_income,4428
28691,hh_size,1
28691,num_children,0
28704,hh_income,868
28704,hh_size,4
28704,num_children,3
28712,hh_income,266
28712,hh_size,1
28712,num_children,0
28725,hh_income,21883
28725,hh_size,1
28725,num_children,0
28735,hh_income,63714
28735,hh_size,3
28735,num_children,0
28736,hh_income,70249
28736,hh_size,3
28736,num_children,2
28742,hh_income,16242
28742,hh_size,1
28742,num_children,0
28747,hh_income,86141
28747,hh_size,5
28747,num_children,2
28749,hh_income,2236
28749,hh_size,2
28749,num_children,0
28758,hh_income,92531
28758,hh_size,2
28758,num_children,0
28760,hh_income,70841
28760,hh_size,1
28760,num_children,0
28762,hh_income,65990
28762,hh_size,4
28762,num_children,0
28769,hh_income,15524
28769,hh_size,1
28769,num_children,0
28780,hh_income,15627
28780,hh_size,2
28780,num_children,0
28787,hh_income,10173
28787,hh_size,1
28787,num_children,0
28801,hh_income,7830
28801,hh_size,2
28801,num_children,1
28808,hh_income,3698
28808,hh_size,3
28808,num_children,0
28810,hh_income,55103
28810,hh_size,2
28810,num_children,0
28811,hh_income,6429
28811,hh_size,2
28811,num_children,0
28812,hh_income,310317
28812,hh_size,4
28812,num_children,2
28815,hh_income,29311
28815,hh_size,2
28815,num_children,0
28820,hh_income,255369
28820,hh_size,2
28820,num_children,0
28828,hh_income,43714
28828,hh_size,3
28828,num_children,1
28832,hh_income,70201
28832,hh_size,6
28832,num_children,2
28834,hh_income,50391
28834,hh_size,2
28834,num_children,0
28836,hh_income,3291
28836,hh_size,1
28836,num_children,0
28837,hh_income,23805
28837,hh_size,1
28837,num_children,0
28839,hh_income,1
28839,hh_size,1
28839,num_children,1
28841,hh_income,505220
28841,hh_size,6
28841,num_children,4
28842,hh_income,1091
28842,hh_size,1
28842,num_children,0
28848,hh_income,10298
28848,hh_size,1
28848,num_children,0
28854,hh_income,35178
28854,hh_size,2
28854,num_children,0
28869,hh_income,80213
28869,hh_size,2
28869,num_children,0
28870,hh_income,47814
28870,hh_size,2
28870,num_children,0
28879,hh_income,45423
28879,hh_size,2
28879,num_children,0
28882,hh_income,71715
28882,hh_size,2
28882,num_children,0
28889,hh_income,20020
28889,hh_size,2
28889,num_children,0
28895,hh_income,9154
28895,hh_size,3
28895,num_children,2
28898,hh_income,40291
28898,hh_size,1
28898,num_children,0
28901,hh_income,65951
28901,hh_size,3
28901,num_children,0
28903,hh_income,10424
28903,hh_size,1
28903,num_children,0
28905,hh_income,115473
28905,hh_size,2
28905,num_children,0
28911,hh_income,91288
28911,hh_size,4
28911,num_children,2
28920,hh_income,604384
28920,hh_size,2
28920,num_children,0
28921,hh_income,66367
28921,hh_size,3
28921,num_children,1
28923,hh_income,28590
28923,hh_size,2
28923,num_children,0
28927,hh_income,304
28927,hh_size,1
28927,num_children,0
28928,hh_income,206592
28928,hh_size,6
28928,num_children,3
28933,hh_income,48166
28933,hh_size,1
28933,num_children,0
28935,hh_income,87183
28935,hh_size,1
28935,num_children,0
28943,hh_income,147754
28943,hh_size,1
28943,num_children,0
28944,hh_income,7247
28944,hh_size,1
28944,num_children,0
28945,hh_income,82209
28945,hh_size,2
28945,num_children,1
28947,hh_income,19897
28947,hh_size,1
28947,num_children,0
28951,hh_income,78181
28951,hh_size,2
28951,num_children,0
28958,hh_income,25272
28958,hh_size,6
28958,num_children,4
28964,hh_income,71655
28964,hh_size,2
28964,num_children,0
28965,hh_income,106924
28965,hh_size,4
28965,num_children,1
28969,hh_income,30199
28969,hh_size,1
28969,num_children,0
28981,hh_income,1010268
28981,hh_size,2
28981,num_children,0
28988,hh_income,15145
28988,hh_size,1
28988,num_children,0
28990,hh_income,646
28990,hh_size,3
28990,num_children,2
28995,hh_income,71205
28995,hh_size,1
28995,num_children,0
28996,hh_income,68470
28996,hh_size,4
28996,num_children,2
28997,hh_income,202386
28997,hh_size,2
28997,num_children,0
29004,hh_income,75213
29004,hh_size,1
29004,num_children,0
29005,hh_income,60634
29005,hh_size,2
29005,num_children,0
29010,hh_income,44287
29010,hh_size,5
29010,num_children,3
29017,hh_income,120480
29017,hh_size,2
29017,num_children,0
29022,hh_income,358
29022,hh_size,1
29022,num_children,0
29035,hh_income,40968
29035,hh_size,2
29035,num_children,0
29036,hh_income,76256
29036,hh_size,4
29036,num_children,2
29043,hh_income,121588
29043,hh_size,4
29043,num_children,1
29044,hh_income,40219
29044,hh_size,1
29044,num_children,0
29047,hh_income,43111
29047,hh_size,2
29047,num_children,0
29061,hh_income,245320
29061,hh_size,5
29061,num_children,3
29062,hh_income,27836
29062,hh_size,1
29062,num_children,0
29081,hh_income,10940
29081,hh_size,1
29081,num_children,0
29095,hh_income,45263
29095,hh_size,1
29095,num_children,0
29099,hh_income,50777
29099,hh_size,1
29099,num_children,0
29105,hh_income,35176
29105,hh_size,1
29105,num_children,0
29109,hh_income,251
29109,hh_size,1
29109,num_children,0
29111,hh_income,76218
