person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id
59905,81,citizen_birth,native_born,0,198,64,12,86,36,divorced,not_student,MALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,25960
59907,67,citizen_birth,native_born,0,9723,5,27,16,9675,separated,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25962
59910,37,noncitizen,foreign_born,40,120220,88,120054,50,28,married,not_student,MALE,in_last_year,did_not_work,Polish,0,0,0,0,0,1,0,25964
59911,40,citizen_naturalized,foreign_born,40,22180,56,22025,91,8,married,not_student,F,in_last_year,worked,Polish,0,0,0,0,0,1,0,25964
59917,68,citizen_birth,native_born,40,52698,91,49035,35,3537,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25966
59918,67,citizen_birth,native_born,40,23213,68,5041,76,18028,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25966
59938,50,citizen_naturalized,foreign_born,15,14568,11019,3521,8,20,separated,not_student,FEMALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,25973
59942,62,citizen_birth,native_born,0,19589,62,38,61,19428,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25976
59943,62,citizen_birth,native_born,38,46208,67,46067,53,21,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25976
59944,28,citizen_birth,native_born,45,68322,75,68014,177,56,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25977
59945,28,citizen_birth,native_born,45,80129,32,80025,24,48,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25977
59954,30,citizen_birth,native_born,40,50232,39,50088,51,54,never_married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,0,1,25982
59960,36,citizen_birth,native_born,52,44298,9,44028,196,65,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,25986
59977,65,citizen_birth,native_born,40,21088,6,21035,10,37,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25996
59978,89,citizen_birth,native_born,0,50246,94,67,35,50050,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,25996
59988,53,citizen_birth,native_born,40,100166,57,100033,18,58,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26002
59989,50,citizen_birth,native_born,45,72221,100,72037,41,43,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26002
59990,21,citizen_birth,native_born,40,5178,78,5068,32,0,never_married,private_school,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,26002
59991,19,citizen_birth,native_born,20,1141,43,1063,35,0,never_married,public_school,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,26002
59994,40,citizen_naturalized,foreign_born,40,32152,21,32008,72,51,married,not_student,male,in_last_year,worked,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,26004
59995,36,noncitizen,foreign_born,40,20194,78,20060,10,46,divorced,not_student,MALE,in_last_year,worked,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,26004
60036,60,citizen_birth,native_born,40,36412,5741,30082,496,93,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26023
60037,65,citizen_birth,native_born,40,31194,55,24042,56,7041,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,26023
60045,35,citizen_birth,native_born,15,15754,20,12083,8,3643,separated,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26026
60050,65,citizen_birth,native_born,0,23178,82,33,20,23043,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,26028
60051,62,citizen_birth,native_born,40,25212,11,25067,60,74,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,26028
60067,41,citizen_birth,native_born,45,120244,100,120026,97,21,married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,26035
60068,37,citizen_birth,native_born,45,150206,71,150055,37,43,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,26035
60086,67,citizen_birth,native_born,0,6443,18,18,314,6093,divorced,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,26046
60088,43,citizen_birth,native_born,55,70235,32,70020,90,93,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26048
60089,41,citizen_birth,native_born,50,30103,17,30035,14,37,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26048
60090,19,citizen_birth,native_born,24,10174,21,10134,10,9,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26048
60108,46,citizen_birth,native_born,40,30254,93,30049,79,33,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26056
60109,84,citizen_birth,native_born,0,151659,83,37,4346,147193,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,26057
60110,54,citizen_birth,native_born,28,14050,17,13869,66,98,never_married,public_school,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,26057
60113,29,citizen_birth,native_born,0,184,22,64,79,19,never_married,not_student,FEMALE,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,26060
60114,69,citizen_birth,native_born,40,34243,83,34004,58,98,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26061
60115,73,citizen_birth,native_born,40,34187,35,34034,83,35,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26061
60116,69,citizen_birth,native_born,40,36122,16,36038,45,23,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26061
60117,68,citizen_birth,native_born,40,35199,90,35085,22,2,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26061
60118,36,citizen_birth,native_born,40,70200,2,70081,91,26,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,26062
60119,35,citizen_birth,native_born,54,168156,9,168056,17,74,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26062
60166,59,citizen_birth,native_born,0,8914,78,79,40,8717,divorced,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26080
60167,60,citizen_birth,native_born,0,295,74,89,43,89,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26080
60190,64,citizen_birth,native_born,50,214147,0,200054,14032,61,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,26092
60191,62,citizen_birth,native_born,20,100197,20,40074,60032,71,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26092
60211,55,citizen_birth,native_born,55,124243,46,110101,14062,34,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26102
60212,57,citizen_birth,native_born,40,58196,26,58074,63,33,married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,26102
60213,19,citizen_birth,native_born,16,2244,71,2055,81,37,never_married,private_school,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,26102
60271,20,citizen_birth,native_born,16,2027,87,1851,30,59,never_married,private_school,MALE,in_last_year,worked,English,0,1,0,0,0,1,0,26127
60279,31,citizen_birth,native_born,35,2767,2570,45,65,87,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,26132
60280,31,citizen_birth,native_born,40,60163,52,60008,30,73,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,26132
60309,75,citizen_birth,native_born,20,47204,70,11015,79,36040,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26147
60310,70,citizen_birth,native_born,0,11196,4,73,87,11032,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26147
60317,86,citizen_birth,native_born,0,14009,12,73,528,13396,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26150
60324,61,citizen_birth,native_born,0,16914,45,25,35,16809,never_married,not_student,female,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,26154
60325,64,citizen_birth,native_born,0,12309,79,95,75,12060,never_married,not_student,M,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,26154
60340,36,noncitizen,foreign_born,40,31229,69,31097,63,0,married,not_student,MALE,in_last_year,worked,Chinese,0,1,0,0,0,0,0,26161
60341,33,citizen_naturalized,foreign_born,30,9290,100,9030,67,93,married,not_student,FEMALE,in_last_year,did_not_work,Chinese,0,1,0,0,0,0,0,26161
60344,41,noncitizen,foreign_born,0,162,37,5,89,31,married,not_student,FEMALE,over_five_years_ago,did_not_work,Chinese,0,1,0,0,0,0,0,26161
60345,42,noncitizen,foreign_born,30,19256,30,19097,97,32,married,public_school,MALE,in_last_year,worked,Chinese,0,1,0,0,0,0,0,26161
60348,71,citizen_birth,native_born,2,74173,50066,6,75,24026,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26163
60349,63,citizen_birth,native_born,45,425269,20068,160094,245061,46,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26163
60366,26,noncitizen,foreign_born,30,14585,69,14441,57,18,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,26171
60381,29,citizen_birth,native_born,80,170239,94,170070,11,64,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26176
60382,27,citizen_birth,native_born,49,50290,100,50083,99,8,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26176
60394,65,citizen_birth,native_born,40,66517,40,50022,9997,6458,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,26181
60395,67,citizen_birth,native_born,30,54491,1,30033,7581,16876,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26181
60399,38,citizen_birth,native_born,2,752,92,517,83,60,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,26184
60400,38,citizen_birth,native_born,50,30188,65,30024,27,72,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26184
60411,77,citizen_birth,native_born,0,71357,95,2,49024,22236,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26190
60412,21,citizen_birth,native_born,0,218,68,77,63,10,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26191
60418,74,citizen_birth,native_born,0,20280,37,85,8063,12095,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26194
60419,73,citizen_birth,native_born,0,7765,52,83,46,7584,married,not_student,male,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26194
60439,29,citizen_birth,native_born,50,70109,47,70024,7,31,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26201
60446,36,citizen_birth,native_born,40,25213,15,25047,85,66,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,26206
60447,41,citizen_birth,native_born,40,35171,1,35039,49,82,separated,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,26207
60460,20,citizen_birth,native_born,0,295,69,53,95,78,never_married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,26213
60465,94,citizen_birth,native_born,0,28525,75,85,60,28305,widowed,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,26215
60474,40,citizen_naturalized,foreign_born,40,85220,99,85030,41,50,married,not_student,MALE,in_last_year,worked,Urdu,0,1,0,0,0,0,0,26219
60475,34,citizen_naturalized,foreign_born,0,91,0,45,43,3,married,not_student,FEMALE,over_five_years_ago,did_not_work,Urdu,0,1,0,0,0,0,0,26219
60494,64,citizen_birth,native_born,0,20237,48,64,46,20079,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26229
60495,58,citizen_birth,native_born,0,227,62,60,80,25,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,26229
60502,54,citizen_naturalized,foreign_born,40,70238,82,70025,97,34,married,not_student,FEMALE,in_last_year,not_reported,Polish,0,0,0,0,0,1,0,26232
60503,61,noncitizen,foreign_born,40,73217,100,73025,61,31,married,not_student,MALE,in_last_year,not_reported,Polish,0,0,0,0,0,1,0,26232
60504,22,citizen_birth,native_born,50,42206,66,42009,84,47,never_married,not_student,M,in_last_year,not_reported,Polish,0,0,0,0,0,1,0,26232
60524,29,citizen_birth,native_born,0,8975,48,59,85,8783,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26241
60546,65,citizen_birth,native_born,0,34456,26,51,25,34354,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,26248
60547,73,citizen_birth,native_born,0,22309,72,34,79,22124,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26248
60548,35,citizen_birth,native_born,0,176,4,75,44,53,never_married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,26248
60557,82,citizen_birth,native_born,0,3929,88,83,36,3722,married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,26255
60565,33,citizen_birth,native_born,38,18181,80,15011,86,3004,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26259
60566,31,citizen_birth,native_born,29,12123,6,12025,40,52,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,26259
60571,43,citizen_birth,native_born,40,77301,84,77093,80,44,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26261
60572,43,citizen_birth,native_born,40,67339,30,67079,132,98,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26261
60601,57,citizen_birth,native_born,45,70666,17,60023,17,10609,never_married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26272
60602,57,citizen_birth,native_born,0,6012,82,47,58,5825,never_married,not_student,male,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26272
60609,26,citizen_birth,native_born,45,49170,16,49005,66,83,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,26276
60610,26,citizen_birth,native_born,0,168,44,83,9,32,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,26276
60611,27,citizen_birth,native_born,50,150304,96,150083,32,93,never_married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,26276
60616,62,citizen_birth,native_born,84,48242,48091,33,27,91,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,26278
60617,61,citizen_birth,native_born,0,24682,9,31,7100,17542,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26279
60618,60,citizen_birth,native_born,38,80241,55,80085,55,46,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,26279
60619,21,noncitizen,foreign_born,0,5e3,11,46,97,4846,never_married,private_school,MALE,over_five_years_ago,did_not_work,Portuguese,0,0,0,0,0,1,0,26280
60620,42,citizen_birth,native_born,35,22200,65,21991,91,53,married,not_student,MALE,in_last_year,worked,Italian,0,0,0,0,0,1,0,26281
60621,36,citizen_birth,native_born,0,213,94,79,28,12,married,not_student,F,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,26281
60625,59,citizen_birth,native_born,0,484,60,67,263,94,divorced,not_student,female,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,26282
60626,64,citizen_birth,native_born,0,20166,68,31,15,20052,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26282
60627,63,citizen_birth,native_born,0,311231,49,33,245098,66051,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26283
60628,62,citizen_birth,native_born,0,34181,33,86,34046,16,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26283
60629,60,citizen_birth,native_born,0,9102,97,61,82,8862,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26284
60630,45,citizen_birth,native_born,40,133229,67019,66068,75,67,divorced,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,26285
60638,35,noncitizen,foreign_born,45,12254,63,12038,86,67,separated,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,26287
60650,54,citizen_birth,native_born,43,69311,93,69077,73,68,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26292
60655,42,citizen_birth,native_born,45,44255,1,30002,27,14225,married,public_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,26294
60656,36,citizen_birth,native_born,30,15264,15050,98,68,48,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,26294
60659,44,citizen_birth,native_born,46,95139,20,95062,23,34,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,26295
60660,43,citizen_birth,native_born,50,100195,0,100080,30,85,married,private_school,FEMALE,in_last_year,worked,Latvian,0,0,0,0,0,1,0,26295
60666,18,citizen_birth,native_born,0,287,62,54,94,77,never_married,public_school,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,26298
60680,84,citizen_birth,native_born,0,9597,23,16,44,9514,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26303
60706,56,citizen_birth,native_born,35,48735,40075,26,8565,69,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26317
60707,45,citizen_birth,native_born,40,44207,41,44082,58,26,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26317
60708,23,citizen_birth,native_born,25,12221,52,12054,90,25,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,26317
60709,22,citizen_birth,native_born,30,18293,76,18061,64,92,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,26317
60710,18,citizen_birth,native_born,20,5128,61,5001,61,5,never_married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26317
60711,18,citizen_birth,native_born,0,151,81,61,7,2,never_married,private_school,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26317
60729,70,citizen_birth,native_born,0,7343,18,5,73,7247,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26326
60730,52,citizen_birth,native_born,57,26178,26038,6,39,95,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,26326
60733,47,citizen_birth,native_born,35,27176,40,22079,0,5057,divorced,not_student,FEMALE,in_last_year,worked,English,0,1,0,0,0,1,0,26329
60734,19,citizen_birth,native_born,8,828,36,661,84,47,never_married,public_school,FEMALE,in_last_year,did_not_work,English,0,1,0,0,0,1,0,26329
60790,62,citizen_birth,native_born,44,135280,69,135027,127,57,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,26352
60791,62,citizen_birth,native_born,0,1888,90,4,130,1664,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,26352
60792,60,citizen_birth,native_born,0,162,7,27,31,97,divorced,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,26352
